id,listing_url,scrape_id,last_scraped,source,name,,,picture_url,host_id,host_url,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
51592836,https://www.airbnb.com/rooms/51592836,2.02E+13,05-09-2024,city scrape,Lovely 1 Bedroom Unit In Historic Brownstone!,,,https://a0.muscache.com/pictures/miso/Hosting-51592836/original/df72eb98-27e3-4f7f-a23a-0df3e76240a9.jpeg,60293220,https://www.airbnb.com/users/show/60293220,David,24-02-2016,within an hour,86%,100%,f,https://a0.muscache.com/im/pictures/user/7565f399-7df6-4497-8893-9c41faac79ea.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7565f399-7df6-4497-8893-9c41faac79ea.jpg?aki_policy=profile_x_medium,Ten Broeck Triangle,3,3,t,t,Neighborhood highlights,THIRD WARD,,42.65843553,-73.74977589,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$99.00,2,365,2,3,365,365,2.3,365,,t,30,49,79,353,05-09-2024,84,25,3,10-10-2021,17-08-2024,4.76,4.89,4.64,4.93,4.92,4.49,4.8,,f,3,3,0,0,2.37
51710034,https://www.airbnb.com/rooms/51710034,2.02E+13,05-09-2024,city scrape,Empire Plaza View I,,,https://a0.muscache.com/pictures/miso/Hosting-51710034/original/fad88eee-b997-42e9-991c-6dce3479cc0e.png,392074908,https://www.airbnb.com/users/show/392074908,Jerry,11-03-2021,within an hour,92%,90%,f,https://a0.muscache.com/im/pictures/user/887ef5ba-730a-4e57-a743-10642ec14bcd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/887ef5ba-730a-4e57-a743-10642ec14bcd.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,4,7,t,t,,SIXTH WARD,,42.65269,-73.76076,Entire condo,Entire home/apt,2,1,1 bath,1,1,$88.00,2,365,2,2,1125,1125,2,1125,,t,27,51,81,355,05-09-2024,35,6,0,29-08-2021,05-08-2024,4.46,4.69,4.49,4.8,4.71,4.8,4.54,,t,4,4,0,0,0.95
51960331,https://www.airbnb.com/rooms/51960331,2.02E+13,05-09-2024,city scrape,"Tuscan Garden Apt at Café Capriccio Albany, NY",,,https://a0.muscache.com/pictures/miso/Hosting-51960331/original/a9fcff6f-39cc-40d2-a1de-12bd89f211f7.jpeg,418024477,https://www.airbnb.com/users/show/418024477,Marlene,11-08-2021,within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/3569e8e1-9bff-4f86-81f8-85dab949ed9b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3569e8e1-9bff-4f86-81f8-85dab949ed9b.jpg?aki_policy=profile_x_medium,Mansion Area,1,4,t,t,Neighborhood highlights,SECOND WARD,,42.64684,-73.75614,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$125.00,1,7,1,1,7,7,1,7,,t,27,55,83,172,05-09-2024,95,18,0,19-09-2021,02-08-2024,4.91,4.92,4.88,5,5,4.65,4.85,,f,1,1,0,0,2.63
51964868,https://www.airbnb.com/rooms/51964868,2.02E+13,05-09-2024,city scrape,Center Square,,,https://a0.muscache.com/pictures/miso/Hosting-51964868/original/7275bc5d-39db-484f-b363-254fb6d13609.jpeg,392074908,https://www.airbnb.com/users/show/392074908,Jerry,11-03-2021,within an hour,92%,90%,f,https://a0.muscache.com/im/pictures/user/887ef5ba-730a-4e57-a743-10642ec14bcd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/887ef5ba-730a-4e57-a743-10642ec14bcd.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,4,7,t,t,,SIXTH WARD,,42.65442,-73.7611,Entire rental unit,Entire home/apt,2,1,1 bath,1,0,$88.00,2,365,2,2,365,365,2,365,,t,0,7,37,311,05-09-2024,52,2,0,12-09-2021,15-10-2023,4.63,4.75,4.69,4.83,4.85,4.94,4.73,,f,4,4,0,0,1.43
52152157,https://www.airbnb.com/rooms/52152157,2.02E+13,05-09-2024,city scrape,"Modern space, everything you could want!",,,https://a0.muscache.com/pictures/80c3bf83-dfeb-44a0-bda7-bae53932520b.jpg,152762198,https://www.airbnb.com/users/show/152762198,Allen,30-09-2017,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_x_medium,Pine Hills,9,17,t,t,Neighborhood highlights,FIRST WARD,,42.63066,-73.77357,Entire townhouse,Entire home/apt,5,1,1 bath,2,2,$106.00,3,365,3,3,1125,1125,3,1125,,t,6,36,66,156,05-09-2024,58,15,1,27-09-2021,11-08-2024,4.91,4.93,4.91,4.93,4.98,4.74,4.81,,f,9,9,0,0,1.62
52225409,https://www.airbnb.com/rooms/52225409,2.02E+13,05-09-2024,city scrape,3 bedroom single family home w/ off street parking,,,https://a0.muscache.com/pictures/miso/Hosting-52225409/original/6cef6d58-c382-49e4-a383-3c5826e99987.jpeg,207800855,https://www.airbnb.com/users/show/207800855,Iris,06-08-2018,within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/6141da34-6af3-4abe-910a-dee72e8e0427.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6141da34-6af3-4abe-910a-dee72e8e0427.jpg?aki_policy=profile_x_medium,,6,6,t,t,,TWELFTH WARD,,42.68553,-73.79716,Entire home,Entire home/apt,6,1,1 bath,3,3,$124.00,3,365,4,4,365,365,4,365,,t,30,60,88,88,05-09-2024,48,23,2,07-11-2021,30-08-2024,4.69,4.79,4.6,4.92,4.94,4.6,4.5,,f,3,3,0,0,1.39
52241973,https://www.airbnb.com/rooms/52241973,2.02E+13,05-09-2024,city scrape,Garden Apartment in Historic Center Square Home,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTIyNDE5NzM%3D/original/847cb5d5-bb01-44a4-91ed-b686379f30b9.jpeg,35465673,https://www.airbnb.com/users/show/35465673,Jason,10-06-2015,within an hour,100%,91%,t,https://a0.muscache.com/im/pictures/user/2f02dad4-c34b-40c0-98a9-314cf2562f72.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2f02dad4-c34b-40c0-98a9-314cf2562f72.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,1,1,t,t,,SIXTH WARD,,42.65641,-73.76413,Entire guest suite,Entire home/apt,2,1,1 bath,0,1,$87.00,1,27,1,1,1125,1125,1,1125,,t,12,31,58,58,05-09-2024,256,91,6,17-10-2021,18-08-2024,4.93,4.93,4.91,4.91,4.98,4.89,4.91,,f,1,1,0,0,7.28
52301345,https://www.airbnb.com/rooms/52301345,2.02E+13,05-09-2024,city scrape,Washington Park Brownstone-Large Luxury Bedroom 1,,,https://a0.muscache.com/pictures/a6ed7c26-a7d8-4070-a082-878aadc8914e.jpg,49100926,https://www.airbnb.com/users/show/49100926,Clyde,15-11-2015,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/54f04fdc-700a-4a56-8e4c-0b4912a18b37.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/54f04fdc-700a-4a56-8e4c-0b4912a18b37.jpg?aki_policy=profile_x_medium,Central Avenue,4,4,t,t,Neighborhood highlights,SIXTH WARD,,42.65934,-73.76966,Private room in townhouse,Private room,2,1.5,1.5 shared baths,1,2,$100.00,2,365,2,5,1125,1125,2.6,1125,,t,0,0,0,246,05-09-2024,4,0,0,24-02-2022,16-08-2022,4.25,4.5,5,5,5,4.75,4.5,,f,4,0,4,0,0.13
52359404,https://www.airbnb.com/rooms/52359404,2.02E+13,05-09-2024,city scrape,3 bedroom quiet neighborhood w/ off street parking,,,https://a0.muscache.com/pictures/miso/Hosting-52359404/original/a8af8896-f205-4d85-86df-9a2a0ba79904.jpeg,207800855,https://www.airbnb.com/users/show/207800855,Iris,06-08-2018,within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/6141da34-6af3-4abe-910a-dee72e8e0427.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6141da34-6af3-4abe-910a-dee72e8e0427.jpg?aki_policy=profile_x_medium,,6,6,t,t,Neighborhood highlights,FIFTEENTH WARD,,42.67044,-73.82573,Entire home,Entire home/apt,6,1,1 bath,3,3,$130.00,3,365,2,2,365,365,2,365,,t,24,50,80,349,05-09-2024,106,42,5,10-10-2021,02-09-2024,4.94,4.98,4.84,5,5,4.92,4.85,,f,3,3,0,0,2.99
52360097,https://www.airbnb.com/rooms/52360097,2.02E+13,05-09-2024,city scrape,Empire Plaza View II,,,https://a0.muscache.com/pictures/miso/Hosting-52360097/original/f04ec27a-611c-459b-99fc-a412ed2d09a2.jpeg,392074908,https://www.airbnb.com/users/show/392074908,Jerry,11-03-2021,within an hour,92%,90%,f,https://a0.muscache.com/im/pictures/user/887ef5ba-730a-4e57-a743-10642ec14bcd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/887ef5ba-730a-4e57-a743-10642ec14bcd.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,4,7,t,t,Neighborhood highlights,SIXTH WARD,,42.65386,-73.75958,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$88.00,2,365,2,2,1125,1125,2,1125,,t,28,53,83,355,05-09-2024,74,15,1,26-09-2021,18-08-2024,4.72,4.73,4.73,4.86,4.8,4.88,4.74,,t,4,4,0,0,2.06
52611613,https://www.airbnb.com/rooms/52611613,2.02E+13,05-09-2024,city scrape,* Adorable home w/parking near great restaurants *,,,https://a0.muscache.com/pictures/5232bdb8-fe7e-4ae9-8e9f-0937ac4247f1.jpg,232967878,https://www.airbnb.com/users/show/232967878,Diana,28-12-2018,within an hour,99%,98%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,27,39,t,t,Neighborhood highlights,NINTH WARD,,42.65673773,-73.79221447,Entire home,Entire home/apt,6,1,1 bath,3,3,$190.00,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,178,05-09-2024,117,32,2,16-10-2021,19-08-2024,4.94,4.91,4.89,4.97,4.97,4.91,4.88,,f,25,25,0,0,3.32
52619545,https://www.airbnb.com/rooms/52619545,2.02E+13,05-09-2024,city scrape,* Centrally located Eclectic vibe 2 bed w/parking,,,https://a0.muscache.com/pictures/b4b0d866-5a55-45c2-89e7-725b0ef34e8c.jpg,232967878,https://www.airbnb.com/users/show/232967878,Diana,28-12-2018,within an hour,99%,98%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,27,39,t,t,,THIRTEENTH WARD,,42.67181,-73.79543,Entire rental unit,Entire home/apt,4,1,1 bath,2,2,$125.00,2,1125,2,2,1125,1125,2,1125,,t,26,52,81,81,05-09-2024,73,11,0,09-10-2021,07-07-2024,4.88,4.88,4.9,4.89,4.89,4.85,4.78,,f,25,25,0,0,2.06
52691284,https://www.airbnb.com/rooms/52691284,2.02E+13,05-09-2024,city scrape,+ Perfect place to make memories with loved ones +,,,https://a0.muscache.com/pictures/b8766e9e-aa08-4fc5-8677-f5aec9de23c8.jpg,232967878,https://www.airbnb.com/users/show/232967878,Diana,28-12-2018,within an hour,99%,98%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,27,39,t,t,,TENTH WARD,,42.66236,-73.79245,Entire home,Entire home/apt,12,2.5,2.5 baths,5,7,$600.00,2,365,2,2,1125,1125,2,1125,,t,24,49,74,74,05-09-2024,74,24,1,17-10-2021,18-08-2024,4.96,4.96,4.96,4.97,4.96,4.93,4.93,,f,25,25,0,0,2.1
52836323,https://www.airbnb.com/rooms/52836323,2.02E+13,05-09-2024,city scrape,*Hidden gem w/in walking distance to Madison Ave *,,,https://a0.muscache.com/pictures/32dc7892-0eee-4643-805e-36962a45f37f.jpg,232967878,https://www.airbnb.com/users/show/232967878,Diana,28-12-2018,within an hour,99%,98%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,27,39,t,t,Neighborhood highlights,THIRTEENTH WARD,,42.67131,-73.7921,Entire rental unit,Entire home/apt,4,1,1 bath,2,2,$145.00,1,365,1,1,365,365,1,365,,t,26,51,80,80,05-09-2024,78,34,1,26-12-2021,15-08-2024,4.87,4.88,4.94,4.95,4.86,4.83,4.79,,f,25,25,0,0,2.38
52837196,https://www.airbnb.com/rooms/52837196,2.02E+13,05-09-2024,city scrape,★MODERN 1BR Apt w/ PRIVATE deck! W/D★,,,https://a0.muscache.com/pictures/miso/Hosting-52837196/original/bb1d1ebc-6e8c-470f-9f3e-62f76d279b61.png,47625981,https://www.airbnb.com/users/show/47625981,Linda,28-10-2015,within an hour,99%,99%,f,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,Mansion Area,17,17,t,t,Neighborhood highlights,FOURTH WARD,,42.65812,-73.74837,Entire rental unit,Entire home/apt,3,1,1 bath,1,1,$115.00,1,1125,1,2,1125,1125,1.3,1125,,t,27,52,80,355,05-09-2024,64,12,0,24-10-2021,03-05-2024,4.69,4.77,4.56,4.73,4.78,4.52,4.58,,t,16,16,0,0,1.83
52863776,https://www.airbnb.com/rooms/52863776,2.02E+13,05-09-2024,city scrape,Washington Parkside 1 Bedroom In 1800s Brownstone!,,,https://a0.muscache.com/pictures/cc451322-9571-4b88-b027-36020b57e208.jpg,355777684,https://www.airbnb.com/users/show/355777684,Lloyd,11-07-2020,within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/044afeb0-994b-4ca3-b6ee-6e0e9ad61f8f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/044afeb0-994b-4ca3-b6ee-6e0e9ad61f8f.jpg?aki_policy=profile_x_medium,Central Avenue,3,3,t,t,Neighborhood highlights,SIXTH WARD,,42.65826,-73.76944,Entire rental unit,Entire home/apt,4,1,1 bath,1,2,$139.00,1,1125,1,1,1125,1125,1,1125,,t,20,42,72,344,05-09-2024,172,49,4,28-10-2021,31-08-2024,4.98,4.97,4.99,4.99,4.99,4.97,4.94,,f,3,3,0,0,4.94
52923647,https://www.airbnb.com/rooms/52923647,2.02E+13,05-09-2024,city scrape,Cozy 3BR House in Whitehall near DT Albany,,,https://a0.muscache.com/pictures/4a3294f3-41b0-437b-b590-77fa18836df4.jpg,428451585,https://www.airbnb.com/users/show/428451585,Erwin,21-10-2021,within an hour,100%,0%,f,https://a0.muscache.com/im/pictures/user/9674fd32-71ab-42c9-b7af-76025943fe18.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9674fd32-71ab-42c9-b7af-76025943fe18.jpg?aki_policy=profile_x_medium,Whitehall,1,1,t,t,,EIGHTH WARD,,42.64792,-73.79953,Entire vacation home,Entire home/apt,4,2,2 baths,3,2,$250.00,3,365,3,3,365,365,3,365,,t,30,60,90,364,05-09-2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
53115382,https://www.airbnb.com/rooms/53115382,2.02E+13,05-09-2024,previous scrape,Cozy 1-bdrm apt with off street parking,,,https://a0.muscache.com/pictures/68f5abf9-4f79-4ed6-b7c6-93aa8eeb86a7.jpg,207800855,https://www.airbnb.com/users/show/207800855,Iris,06-08-2018,within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/6141da34-6af3-4abe-910a-dee72e8e0427.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6141da34-6af3-4abe-910a-dee72e8e0427.jpg?aki_policy=profile_x_medium,,6,6,t,t,,FIFTEENTH WARD,,42.67004,-73.82367,Entire home,Entire home/apt,2,,1 bath,1,,,2,365,2,2,365,365,2,365,,t,0,0,0,0,05-09-2024,27,0,0,18-11-2021,24-05-2023,4.59,4.67,4.63,4.78,4.96,4.85,4.48,,f,3,3,0,0,0.79
53312101,https://www.airbnb.com/rooms/53312101,2.02E+13,05-09-2024,city scrape,* 1 bed near Times Union center & Egg w/parking *,,,https://a0.muscache.com/pictures/8d8fa171-8c8b-430a-aa50-e7614767e018.jpg,232967878,https://www.airbnb.com/users/show/232967878,Diana,28-12-2018,within an hour,99%,98%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,27,39,t,t,Neighborhood highlights,SECOND WARD,,42.64369099,-73.7581024,Entire rental unit,Entire home/apt,2,1,1 bath,1,2,$95.00,2,730,2,2,1125,1125,2,1125,,t,5,32,62,62,05-09-2024,52,19,0,17-11-2021,27-07-2024,4.79,4.85,4.87,4.87,4.85,4.38,4.75,,f,25,25,0,0,1.52
53483727,https://www.airbnb.com/rooms/53483727,2.02E+13,05-09-2024,city scrape,Spacious Urban APT w/4BR & Office in Albany,,,https://a0.muscache.com/pictures/miso/Hosting-53483727/original/640fe42e-feb6-4a37-bab7-f4ab9d853085.jpeg,433096110,https://www.airbnb.com/users/show/433096110,Brian,22-11-2021,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/30c0b064-316a-436f-8b55-6ed68fc044fd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/30c0b064-316a-436f-8b55-6ed68fc044fd.jpg?aki_policy=profile_x_medium,New Scotland,3,5,t,t,Neighborhood highlights,FOURTEENTH WARD,,42.65824,-73.80114,Entire vacation home,Entire home/apt,8,1.5,1.5 baths,4,4,$214.00,1,28,1,1,28,28,1,28,,t,19,38,68,246,05-09-2024,136,47,4,03-01-2022,25-08-2024,4.95,4.97,4.95,4.96,4.99,4.82,4.88,,f,3,3,0,0,4.18
53567589,https://www.airbnb.com/rooms/53567589,2.02E+13,05-09-2024,city scrape,Private Garden Apt in Downtown Albany|Pets Allowed,,,https://a0.muscache.com/pictures/2e5b6926-a177-4bb6-b01f-9d085e3bbfdf.jpg,433096110,https://www.airbnb.com/users/show/433096110,Brian,22-11-2021,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/30c0b064-316a-436f-8b55-6ed68fc044fd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/30c0b064-316a-436f-8b55-6ed68fc044fd.jpg?aki_policy=profile_x_medium,New Scotland,3,5,t,t,Neighborhood highlights,SIXTH WARD,,42.65204,-73.76655,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$99.00,1,28,1,1,28,28,1,28,,t,14,31,56,330,05-09-2024,223,77,3,13-12-2021,25-08-2024,4.89,4.91,4.84,4.95,4.96,4.78,4.85,,f,3,3,0,0,6.7
53645427,https://www.airbnb.com/rooms/53645427,2.02E+13,05-09-2024,city scrape,★ BEAUTIFUL  2 BED 2 BATH  w/ SOAKER TUB + W/D★,,,https://a0.muscache.com/pictures/bdf2a8b8-187d-42b2-8172-f7716e0324fb.jpg,47625981,https://www.airbnb.com/users/show/47625981,Linda,28-10-2015,within an hour,99%,99%,f,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,Mansion Area,17,17,t,t,Neighborhood highlights,FOURTH WARD,,42.65913,-73.74722,Entire rental unit,Entire home/apt,5,2,2 baths,2,2,$150.00,1,1125,1,2,1125,1125,1.3,1125,,t,22,42,72,341,05-09-2024,98,32,1,12-12-2021,08-08-2024,4.68,4.77,4.65,4.72,4.8,4.4,4.67,,t,16,16,0,0,2.94
53860077,https://www.airbnb.com/rooms/53860077,2.02E+13,05-09-2024,city scrape,/ Gorgeous Garden Getaway\ 1943 SUNY Eagle Hill,,,https://a0.muscache.com/pictures/51c5505f-2388-4f3b-9183-93814b3f2250.jpg,4259750,https://www.airbnb.com/users/show/4259750,Peter,27-11-2012,within an hour,94%,88%,t,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_x_medium,Pine Hills,9,14,t,t,,FIFTEENTH WARD,,42.674675,-73.822861,Entire cottage,Entire home/apt,8,2,2 baths,4,4,$212.00,1,1125,1,2,1125,1125,1.3,1125,,t,30,55,85,360,05-09-2024,23,10,2,19-03-2022,24-08-2024,5,4.96,5,5,5,4.96,4.96,,f,9,9,0,0,0.76
53939991,https://www.airbnb.com/rooms/53939991,2.02E+13,05-09-2024,city scrape,Walk to Albany Med/New Scotland’s Restaurant Row,,,https://a0.muscache.com/pictures/af754e5c-5b0b-47e0-a3f4-ed8aa4fee6bd.jpg,30883612,https://www.airbnb.com/users/show/30883612,Mary,09-04-2015,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/a2949e69-fef5-46cc-8581-581b3f3853d1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a2949e69-fef5-46cc-8581-581b3f3853d1.jpg?aki_policy=profile_x_medium,Richmond,3,4,t,t,Neighborhood highlights,NINTH WARD,,42.65302,-73.7875,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$84.00,30,365,30,30,365,365,30,365,,t,30,60,90,364,05-09-2024,1,0,0,06-03-2022,06-03-2022,4,5,3,4,5,5,4,,f,2,2,0,0,0.03
53971505,https://www.airbnb.com/rooms/53971505,2.02E+13,05-09-2024,previous scrape,Charming 1 Bdrm Garden Apt in Historic Brownstone,,,https://a0.muscache.com/pictures/miso/Hosting-53971505/original/a941c163-fb8a-4edc-98db-156c761745f0.jpeg,60293220,https://www.airbnb.com/users/show/60293220,David,24-02-2016,within an hour,86%,100%,f,https://a0.muscache.com/im/pictures/user/7565f399-7df6-4497-8893-9c41faac79ea.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7565f399-7df6-4497-8893-9c41faac79ea.jpg?aki_policy=profile_x_medium,Ten Broeck Triangle,3,3,t,t,Neighborhood highlights,FOURTH WARD,,42.65873,-73.7494,Entire rental unit,Entire home/apt,2,,1 bath,1,,,13,1125,13,13,1125,1125,13,1125,,t,30,60,90,365,05-09-2024,3,0,0,28-02-2022,31-12-2022,5,5,5,5,5,5,5,,f,3,3,0,0,0.1
54097694,https://www.airbnb.com/rooms/54097694,2.02E+13,05-09-2024,city scrape,B Unieke,,,https://a0.muscache.com/pictures/miso/Hosting-54097694/original/1ffc4b4e-833f-429a-b799-d07c48d132c3.jpeg,438504176,https://www.airbnb.com/users/show/438504176,Roland,02-01-2022,a few days or more,0%,N/A,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Mansion Area,1,1,f,t,Neighborhood highlights,SECOND WARD,,42.64683,-73.75662,Entire place,Entire home/apt,4,0.5,Half-bath,0,1,$300.00,1,1,1,1,1,1,1,1,,t,30,60,90,364,05-09-2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
54126420,https://www.airbnb.com/rooms/54126420,2.02E+13,05-09-2024,city scrape,Beautiful 1 bedroom in a quiet residential area.,,,https://a0.muscache.com/pictures/94548b14-ec97-40d9-8795-67c6ea70e552.jpg,37769478,https://www.airbnb.com/users/show/37769478,Erion,07-07-2015,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,Pine Hills,12,12,t,t,Neighborhood highlights,TENTH WARD,,42.66261,-73.79026,Entire home,Entire home/apt,2,1,1 bath,1,1,$70.00,1,1125,1,1,1125,1125,1,1125,,t,28,58,88,362,05-09-2024,84,28,5,12-06-2022,03-09-2024,4.73,4.77,4.76,4.83,4.95,4.83,4.71,,f,10,10,0,0,3.08
54126421,https://www.airbnb.com/rooms/54126421,2.02E+13,05-09-2024,city scrape,Beautiful Apartment in the heart of Albany,,,https://a0.muscache.com/pictures/289f09fa-98f0-48a1-886a-4c23c2211583.jpg,37769478,https://www.airbnb.com/users/show/37769478,Erion,07-07-2015,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,Pine Hills,12,12,t,t,,SIXTH WARD,,42.65422,-73.76996,Entire townhouse,Entire home/apt,2,1,1 bath,1,1,$100.00,1,1125,1,1,1125,1125,1,1125,,t,23,51,81,355,05-09-2024,61,26,1,27-03-2022,01-09-2024,4.92,4.93,4.97,4.95,5,4.87,4.89,,f,10,10,0,0,2.05
54126427,https://www.airbnb.com/rooms/54126427,2.02E+13,05-09-2024,city scrape,Beautiful 1 bedroom In the heart of Albany,,,https://a0.muscache.com/pictures/7762e85b-399b-4375-9ece-6ceecfee0ae1.jpg,37769478,https://www.airbnb.com/users/show/37769478,Erion,07-07-2015,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,Pine Hills,12,12,t,t,,SIXTH WARD,,42.65403,-73.77056,Entire townhouse,Entire home/apt,2,1,1 bath,1,1,$100.00,1,1125,1,1,1,1125,1,1109.4,,t,2,20,50,324,05-09-2024,102,3,0,08-01-2022,08-04-2024,4.9,4.96,4.89,4.94,4.97,4.79,4.85,,f,10,10,0,0,3.15
